INCIDENT_ID,INCIDENT_TYPE_E,INCIDENT_TYPE_F,RECEIPT_DT,SOURCE_OF_RECALL_E,SOURCE_OF_RECALL_F,HAZARD_SEVERITY_CODE_E,HAZARD_SEVERITY_CODE_F,INC_AWARE_DT,MANDATORY_RPT,INCIDENT_DT
1130756,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-03,30.0,2024-12-03
1130765,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-02,30.0,2024-12-02
1130767,Mandatory problem report,Déclaration d'incident obligatoire,2024-10-07,Canada,Canada,INJURY,BLESSURE,2024-09-11,10.0,2024-05-16
1130769,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-12-04
1130771,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-13,30.0,2024-12-12
1130774,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-26,30.0,2024-11-26
1130777,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,INJURY,BLESSURE,2024-12-11,30.0,2024-12-11
1130795,Mandatory problem report,Déclaration d'incident obligatoire,2024-10-15,Canada,Canada,INJURY,BLESSURE,2024-09-17,10.0,2024-09-16
1130801,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-05,30.0,2024-12-05
1130811,Voluntary problem report,Déclaration d'incident volontaire,2025-01-03,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-03,,
1130812,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-02,30.0,2024-12-02
1130822,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-15,30.0,2024-12-13
1130825,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-06-21
1130827,Voluntary problem report,Déclaration d'incident volontaire,2025-01-03,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-01-03,,2024-10-12
1130829,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,
1130849,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,INJURY,BLESSURE,2024-12-30,10.0,2024-12-24
1130852,Voluntary problem report,Déclaration d'incident volontaire,2025-01-03,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-03,,2024-10-23
1130857,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2023-12-31,30.0,2023-12-31
1130861,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-27,10.0,2024-12-26
1130862,Voluntary problem report,Déclaration d'incident volontaire,2025-01-03,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-03,,2024-11-01
1130867,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-30,10.0,2024-12-30
1130879,Voluntary problem report,Déclaration d'incident volontaire,2025-01-03,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-03,,2024-12-03
1130883,Voluntary problem report,Déclaration d'incident volontaire,2025-01-03,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-03,,2024-12-20
1130884,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-03,30.0,2024-12-03
1130886,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,INJURY,BLESSURE,2025-01-02,10.0,2022-12-01
1130888,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-26,Canada,Canada,INJURY,BLESSURE,2025-01-16,10.0,2024-12-11
1130907,Voluntary problem report,Déclaration d'incident volontaire,2025-01-03,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-03,,2025-01-01
1130909,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,INJURY,BLESSURE,2024-12-27,10.0,2024-12-01
1130912,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-22,30.0,2024-12-22
1130920,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-17,30.0,2024-11-27
1130921,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-02,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-12,30.0,2024-12-12
1130930,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,INJURY,BLESSURE,2024-12-09,10.0,2024-11-29
1130939,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-16,30.0,2024-10-08
1130946,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-03-01
1130950,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-05,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-06,30.0,2024-09-05
1130952,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,INJURY,BLESSURE,2024-12-09,10.0,2024-11-29
1130956,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-05,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-06,30.0,2024-10-31
1130962,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-12-04
1130966,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-05,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-06,30.0,2024-10-03
1130968,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2024-12-10,30.0,2024-12-10
1130970,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-05,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-06,30.0,2024-09-05
1130972,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-19,30.0,
1130985,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-07,30.0,2024-12-07
1130990,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2024-12-20,Canada,Canada,INJURY,BLESSURE,,30.0,
1130997,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-02,30.0,2024-12-02
1131000,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-08,30.0,2024-12-08
1131004,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2024-12-20,Canada,Canada,INJURY,BLESSURE,,30.0,
1131016,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2024-12-04,30.0,2024-12-04
1131018,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2024-12-20,Canada,Canada,INJURY,BLESSURE,,30.0,
1131026,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-03,30.0,2024-12-03
1131029,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2024-12-20,Canada,Canada,INJURY,BLESSURE,,30.0,
1131031,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131036,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2024-12-20,Canada,Canada,INJURY,BLESSURE,,30.0,
1131047,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-31,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-08,30.0,2024-12-07
1131055,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-11-21
1131056,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131063,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131070,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2024-12-10,30.0,2024-12-10
1131076,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-06,Canada,Canada,INJURY,BLESSURE,2024-12-08,30.0,2024-01-01
1131077,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131079,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-12-03
1131085,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-12,30.0,2024-12-12
1131086,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-14,30.0,2024-12-14
1131087,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131094,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-14,30.0,2024-12-13
1131095,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-03,30.0,2024-12-03
1131098,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131120,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2024-12-09,30.0,2024-12-04
1131121,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-10,30.0,
1131122,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-12-04
1131132,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-01,30.0,2024-12-01
1131133,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-12-04
1131139,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-12-04
1131147,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-05,30.0,2024-12-05
1131154,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-09,,2024-12-09
1131167,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-09,30.0,2024-12-09
1131168,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-13,30.0,2024-12-13
1131171,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-14,30.0,2024-12-13
1131172,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-07,30.0,2024-12-06
1131175,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131176,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-10,,2024-12-09
1131177,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131182,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131188,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-05,,2024-12-05
1131190,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131192,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131194,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-01,30.0,2024-11-01
1131195,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-28,10.0,2024-12-28
1131200,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-05,,2024-12-05
1131201,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-28,10.0,2024-12-28
1131203,Voluntary problem report,Déclaration d'incident volontaire,2025-01-08,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-08,,2025-01-02
1131205,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131212,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131214,Voluntary problem report,Déclaration d'incident volontaire,2025-01-08,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-08,,2024-12-31
1131215,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2024-12-30,10.0,2024-12-25
1131216,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-09,,2024-12-09
1131217,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131221,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131222,Voluntary problem report,Déclaration d'incident volontaire,2025-01-08,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-08,,2024-12-27
1131229,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131232,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-10,,2024-12-07
1131238,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131242,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-28,10.0,2024-12-28
1131247,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-11,,2024-12-10
1131248,Voluntary problem report,Déclaration d'incident volontaire,2025-01-08,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-08,,2024-12-24
1131249,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131252,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131256,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2025-01-02,10.0,2025-01-02
1131257,Voluntary problem report,Déclaration d'incident volontaire,2025-01-07,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-09,,2024-12-08
1131260,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131265,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2024-12-31,10.0,2024-12-01
1131266,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
1131269,Mandatory problem report,Déclaration d'incident obligatoire,2025-01-07,Canada,Canada,INJURY,BLESSURE,2024-12-11,10.0,
1131275,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-30,30.0,2024-08-28
